,random,X,CAD.CDW.ID,CAD.Event.Number,General.Offense.Number,Event.Clearance.Code,Event.Clearance.Description,Event.Clearance.SubGroup,Event.Clearance.Group,Event.Clearance.Date,Hundred.Block.Location,District.Sector,Zone.Beat,Census.Tract,Longitude,Latitude,Incident.Location,Initial.Type.Description,Initial.Type.Subgroup,Initial.Type.Group,At.Scene.Time
29774,0.862965722,946498,1587933,15000369025,2015369025,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,10/21/2015 18:58,54XX BLOCK OF COLUMBIA DR S,R,R1,10402.3007,-122.3040493,47.55403493,"(47.554034927, -122.304049324)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
16428,0.271381137,40576,57162,10000306612,2010306612,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,9/1/2010 23:20,4XX BLOCK OF 30TH AVE S,G,G3,8900.5001,-122.2938261,47.59859766,"(47.598597661, -122.293826064)",,,,
21791,0.47753984,1025483,992504,12000423723,2012423723,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,12/12/2012 7:39,S RYAN ST / RENTON AV S,S,S3,11900.6009,-122.2587501,47.50969738,"(47.509697379, -122.258750114)","ACC - REPORT, NON INJ/NON BLKG OR AFTER FACT INJ",ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,12/12/2012 7:26
23309,0.985752236,748878,2016734,17000203826,2017203826,64,SHOPLIFT,THEFT,SHOPLIFTING,6/7/2017 14:17,9XX BLOCK OF E JEFFERSON ST,G,G1,8600.2016,-122.32008,47.60621,"(47.60621, -122.32008)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,6/7/2017 12:05
22433,0.610894611,26237,42492,10000285300,2010285300,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,8/16/2010 3:12,XX BLOCK OF RAYE ST,Q,Q2,6000.1009,-122.3483661,47.64307703,"(47.643077031, -122.3483661)",,,,
14424,0.838725399,536512,1693247,16000088990,201688990,350,HAZARDS,HAZARDS,HAZARDS,3/13/2016 22:10,96XX BLOCK OF 15 AV NE,L,L2,2000.2007,-122.31214,47.69898,"(47.69898, -122.31214)","WIRES DOWN (PHONE, ELECTRICAL,ETC.)",HAZARDS,HAZARDS,3/13/2016 17:23
2606,0.350717769,160355,409406,11000254989,2011254989,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,8/5/2011 10:11,28XX BLOCK OF NW 56TH ST,B,B2,3200.3003,-122.3942619,47.66946631,"(47.669466313, -122.394261927)",,,,
49786,0.80569634,724918,1758241,16000205511,2016205511,130,PROPERTY DESTRUCTION,PROPERTY DAMAGE,PROPERTY DAMAGE,6/10/2016 4:42,5XX BLOCK OF NE NORTHGATE WY,L,L2,1200.3003,-122.321915,47.708588,"(47.708588, -122.321915)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,6/10/2016 0:45
47249,0.776292257,128144,147270,10000446696,2010446696,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,12/30/2010 5:49,23XX BLOCK OF 2ND AVE,M,M1,8001.2007,-122.3463082,47.61442098,"(47.614420976, -122.346308215)",,,,
43678,0.450979572,294408,630137,11000196825,2011196825,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,6/19/2011 16:00,NE 70 ST / 53 AV NE,L,L3,4000.2006,-122.2705668,47.67938867,"(47.679388671, -122.270566835)",,,,
20113,0.070168058,526172,1806225,16000287918,2016287918,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,8/10/2016 11:00,21XX BLOCK OF N NORTHGATE WY,N,N3,1200.5008,-122.33266,47.708656,"(47.708656, -122.33266)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,8/10/2016 10:18
49630,0.262725586,749414,1778475,16000240147,2016240147,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,7/5/2016 14:55,3XX BLOCK OF WESTLAKE AV N,D,D2,7200.1034,-122.33846,47.621456,"(47.621456, -122.33846)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
25373,0.605629332,577416,974412,12000407121,2012407121,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/28/2012 20:12,30 AV S / S MOUNT BAKER BV,R,R1,9500.5006,-122.2941631,47.57636022,"(47.576360223, -122.294163091)",,,,
35072,0.35310532,1399050,1127376,15000209369,2015209369,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,6/21/2015 15:01,WESTERN AV / UNION ST,M,M1,8100.3013,-122.3402176,47.60736373,"(47.607363729, -122.340217636)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,
9747,0.868638679,1157660,1974752,17000124711,2017124711,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,4/10/2017 1:24,I5 SB / JAMES ST,K,K1,8500.3004,-122.32774,47.6043,"(47.6043, -122.32774)",DUI - DRIVING UNDER INFLUENCE,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
24896,0.213402507,1195637,2121586,17000394580,2017394580,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,10/24/2017 9:08,16XX BLOCK OF 9 AV,M,M2,8300.2004,-122.3325,47.614025,"(47.614025, -122.3325)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,10/24/2017 8:40
36273,0.361821836,987055,1781841,16000245806,2016245806,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,7/9/2016 15:31,SW HENDERSON ST / 13 AV SW,F,F3,11300.3003,-122.351685,47.522835,"(47.522835, -122.351685)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
42614,0.8623981,664117,1306017,13000040552,201340552,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,2/5/2013 2:35,2XX BLOCK OF TAYLOR AVE N,D,D1,7200.1026,-122.3463013,47.62031869,"(47.620318689, -122.346301274)",,,,
42070,0.365535767,957498,1597709,15000380897,2015380897,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,10/31/2015 3:32,1XX BLOCK OF NW 60 ST,B,B2,3400.3,-122.3580998,47.67234961,"(47.672349614, -122.358099802)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,10/30/2015 21:10
49809,0.150498829,542304,923037,12000341508,2012341508,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,10/6/2012 4:21,NE 85 ST / 35 AV NE,L,L3,2400.1007,-122.2907162,47.69020208,"(47.690202077, -122.290716151)",,,,
24223,0.836239413,755035,1982308,17000140942,2017140942,350,HAZARDS,HAZARDS,HAZARDS,4/22/2017 20:22,35 AV NE / NE 135 ST,L,L3,100.3002,-122.29091,47.726463,"(47.726463, -122.29091)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
5326,0.365854894,809201,1892462,16000439520,2016439520,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",12/7/2016 1:06,11 AV / E PINE ST,E,E2,7500.4006,-122.31816,47.615253,"(47.615253, -122.31816)","LEWD - (EXPOSING, FLASHING, URINATING IN PUB)",LEWD CONDUCT,SUSPICIOUS CIRCUMSTANCES,
31612,0.634734004,584090,984211,12000419542,2012419542,64,SHOPLIFT,THEFT,SHOPLIFTING,12/8/2012 17:46,4XX BLOCK OF PINE ST,M,M2,8100.2,-122.3373204,47.61132124,"(47.611321241, -122.337320426)",,,,
1688,0.944322226,527680,1692246,16000087094,201687094,220,CRISIS COMPLAINT - GENERAL,CRISIS CALL,BEHAVIORAL HEALTH,3/12/2016 11:57,20XX BLOCK OF S JACKSON ST,G,G2,9000.1012,-122.30548,47.59926,"(47.59926, -122.30548)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,3/12/2016 9:40
5235,0.614457132,1423317,2049055,17000262631,2017262631,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,7/19/2017 0:47,FAIRVIEW AV / DENNY WY,D,D3,7300.2005,-122.33426,47.618515,"(47.618515, -122.33426)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,
38473,0.798791345,924982,1904435,16000461875,2016461875,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,12/25/2016 16:41,5XX BLOCK OF S WELLER ST,K,K3,9100.2009,-122.32702,47.597515,"(47.597515, -122.32702)","ALARM - COMM, SILENT/AUD BURG (INCL BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,12/25/2016 16:11
39568,0.510510344,38351,54884,10000303314,2010303314,191,FELONY WARRANT SERVICE,WARRANT CALLS,ARREST,8/30/2010 14:01,5XX BLOCK OF 26TH AVE S,G,G2,8900.5011,-122.2987238,47.59741287,"(47.597412872, -122.298723796)",,,,
10378,0.205744631,558540,1695579,16000092867,201692867,74,LICENSE PLATE THEFT OR LOSS,CAR PROWL,CAR PROWL,3/16/2016 22:28,9XX BLOCK OF 7 AV,E,E3,8200.2009,-122.32899,47.606834,"(47.606834, -122.32899)","AUTO - THEFT/LOSS, PLATES AND/OR TAB",AUTO THEFTS,AUTO RECOVERIES,3/16/2016 20:23
1265,0.93907294,190530,440971,11000301419,2011301419,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,9/12/2011 8:51,8XX BLOCK OF VIRGINIA ST,D,D2,7300.3022,-122.3361655,47.6160533,"(47.616053298, -122.336165513)",,,,
8747,0.159868304,459411,823527,12000183747,2012183747,179,DRIVE BY SHOOTING (NO INJURIES),GUN CALLS,DRIVE BY (NO INJURY),6/12/2012 20:18,48XX BLOCK OF S MAYFLOWER ST,R,R3,10200.4009,-122.2717759,47.5541116,"(47.554111599, -122.271775905)",,,,
7127,0.483370834,277963,596864,11000157769,2011157769,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,5/18/2011 8:14,NE 50 ST / 7 AV NE,U,U2,4500.1014,-122.3207029,47.66495572,"(47.66495572, -122.320702883)",,,,
27901,0.773865859,454437,818215,12000175631,2012175631,200,ALARMS - COMMERCIAL BURGLARY (FALSE),BURGLARY ALARMS (FALSE),FALSE ALARMS,6/6/2012 8:52,50XX BLOCK OF RAINIER AVE S,R,R3,10300.5012,-122.2841012,47.55645048,"(47.556450481, -122.28410116)",,,,
23699,0.477284169,716793,1726668,16000150250,2016150250,161,TRESPASS,TRESPASS,TRESPASS,5/1/2016 1:20,2XX BLOCK OF FAIRVIEW AV N,D,D3,7300.3013,-122.33427,47.62025,"(47.62025, -122.33427)",TRESPASS,TRESPASS,TRESPASS,
45850,0.712605411,622162,1752877,16000195935,2016195935,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,6/3/2016 16:39,92XX BLOCK OF AURORA AV N,N,N3,1800.3003,-122.34459,47.695995,"(47.695995, -122.34459)",THREATS (INCLS IN-PERSON/BY PHONE/IN WRITING),"THREATS, HARASSMENT","THREATS, HARASSMENT",6/3/2016 13:14
24992,0.484267099,510230,878765,12000273826,2012273826,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,8/17/2012 20:30,73XX BLOCK OF W GREEN LAKE DR N,J,J1,4600.1,-122.340617,47.68271452,"(47.682714515, -122.340616978)",,,,
11823,0.352321889,1138676,2203546,18000056313,201856313,202,ALACAD - COMMERCIAL PANIC (FALSE),PANIC ALACAD (FALSE),FALSE ALACAD,2/14/2018 18:02,3XX BLOCK OF DEXTER AV N,D,D2,7200.1036,-122.34238,47.62147,"(47.62147, -122.34238)","ALARM - COMM, HOLD-UP/PANIC (EXCEPT BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
5741,0.508054812,1444918,2136798,17000422515,2017422515,282,"SUSPICIOUS CIRCUMSTANCES - BUILDING (OPEN DOOR, ETC.)",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,11/14/2017 16:57,W GREEN LAKE WY N / N 63 ST,J,J3,4600.1009,-122.3456,47.674152,"(47.674152, -122.3456)",NUISANCE - MISCHIEF,MISCELLANEOUS MISDEMEANORS,MISCELLANEOUS MISDEMEANORS,11/14/2017 15:57
18498,0.758834598,220991,472972,11000348306,2011348306,100,FRAUD (INCLUDING IDENTITY THEFT),FRAUD CALLS,FRAUD CALLS,10/25/2011 17:31,23XX BLOCK OF 19TH AVE S,O,O1,9400.3039,-122.3081812,47.58197915,"(47.581979147, -122.30818118)",,,,
27460,0.974944655,499911,1866223,16000391764,2016391764,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,10/29/2016 19:17,12 AV NE / NE 63 ST,U,U1,4400.2006,-122.31566,47.674156,"(47.674156, -122.31566)","MOTOR VEHICLE COLLISION, BLOCKING",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,10/29/2016 11:35
31260,0.956618507,983310,1653209,16000019864,201619864,50,"BURGLARY - RESIDENTIAL, UNOCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,1/17/2016 19:10,6XX BLOCK OF 12 AV E,C,C1,6500.3011,-122.31673,47.62481,"(47.62481, -122.31673)",BURG - RES (INCL UNOCC STRUCTURES ON PROP),BURGLARY,RESIDENTIAL BURGLARIES,1/17/2016 15:44
34499,0.411151884,443877,807002,12000158718,2012158718,220,MENTAL COMPLAINT,MENTAL CALL,MENTAL HEALTH,5/23/2012 12:03,11XX BLOCK OF MADISON ST,D,D3,8300.1005,-122.3245839,47.60957017,"(47.609570173, -122.324583879)",,,,
3188,0.058740734,866637,2115272,17000382721,2017382721,242,FIGHT DISTURBANCE,DISTURBANCES,DISTURBANCES,10/15/2017 1:49,S HOLGATE ST / RAINIER AV S,R,R1,9400.2046,-122.304245,47.58633,"(47.58633, -122.304245)",ASLT - IP/JO - WITH OR W/O WPNS (NO SHOOTINGS),ASSAULTS,ASSAULTS,10/14/2017 21:47
2150,0.017413697,456982,820938,12000179845,2012179845,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,6/9/2012 17:16,FAIRVIEW AV / DENNY WY,D,D2,7300.2004,-122.3342587,47.61851473,"(47.618514732, -122.3342587)",,,,
43525,0.668691679,872284,1487064,15000245429,2015245429,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,7/17/2015 20:49,XX BLOCK OF W THOMAS ST,Q,Q3,7100.2016,-122.3573915,47.62094365,"(47.62094365, -122.357391531)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
44904,0.539181303,167272,416662,11000265469,2011265469,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,8/13/2011 16:51,34XX BLOCK OF 20TH AVE S,O,O1,10000.7024,-122.3058672,47.5735683,"(47.573568297, -122.305867191)",,,,
48997,0.981597349,857957,2053102,17000269783,2017269783,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,7/24/2017 3:30,85XX BLOCK OF 23 AV NE,U,U1,2100.3008,-122.30417,47.69074,"(47.69074, -122.30417)",FIGHT - VERBAL/ORAL (NO WEAPONS),DISTURBANCES,DISTURBANCES,
5135,0.005386459,1421874,2059407,17000281040,2017281040,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,7/31/2017 22:56,43XX BLOCK OF 8 AV NE,U,U2,5200.501,-122.31978,47.660385,"(47.660385, -122.31978)",SECONDARY - THEFT (NOT SHOPLIFT OR SERVICES),OTHER PROPERTY,THEFT,7/31/2017 20:51
26552,0.718957751,463816,828162,12000190770,2012190770,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,6/18/2012 13:01,RAINIER AV S / S MOUNT BAKER BV,R,R1,9500.5017,-122.2962443,47.57587007,"(47.575870073, -122.296244276)",,,,
10054,0.119121715,257547,553249,11000130767,2011130767,51,"BURGLARY - RESIDENTIAL, OCCUPIED",RESIDENTIAL BURGLARIES,BURGLARY,4/24/2011 19:51,58XX BLOCK OF NE PARK POINT PL,L,L3,4000.1002,-122.2646405,47.67584555,"(47.675845548, -122.264640454)",,,,
16288,0.489217153,1413771,1944709,17000069906,201769906,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,2/25/2017 23:22,16XX BLOCK OF 12 AV,E,E2,7500.4004,-122.316864,47.61585,"(47.61585, -122.316864)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
22802,0.980750368,1147668,2067056,17000294804,2017294804,350,HAZARDS,HAZARDS,HAZARDS,8/10/2017 12:58,60XX BLOCK OF W MARGINAL WY SW,F,F1,10800.1005,-122.34509,47.54737,"(47.54737, -122.34509)",HAZ - POTENTIAL THRT TO PHYS SAFETY (NO HAZMAT),HAZARDS,HAZARDS,8/10/2017 9:17
33932,0.342710576,301595,1681138,16000068125,201668125,200,ALACAD - COMMERCIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,2/25/2016 21:18,22XX BLOCK OF 1 AV,D,D1,8001.2008,-122.34586,47.61299,"(47.61299, -122.34586)","ALARM - COMM, HOLD-UP/PANIC (EXCEPT BANKS)",ALACAD,SUSPICIOUS CIRCUMSTANCES,
88,0.893845533,115653,134443,10000419842,2010419842,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,12/5/2010 20:57,3XX BLOCK OF 2ND AV ET S,K,K2,9200.2021,-122.3308075,47.60046424,"(47.60046424, -122.3308075)",,,,
11511,0.34348257,1463686,2086532,17000330074,2017330074,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,9/5/2017 16:01,4 AV S / S HOLGATE ST,O,O1,9300.208,-122.32906,47.58617,"(47.58617, -122.32906)","SUSPICIOUS PERSON, VEHICLE OR INCIDENT",SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,9/5/2017 13:53
5217,0.976128517,495343,862800,12000246293,2012246293,177,LIQUOR VIOLATION - INTOXICATED PERSON,LIQUOR VIOLATIONS,LIQUOR VIOLATIONS,7/28/2012 23:25,WESTERN AV / VIRGINIA ST,M,M3,8100.1003,-122.3436403,47.61031812,"(47.610318115, -122.343640321)",,,,
11542,0.266875896,1264892,2238553,18000121821,2018121821,244,NOISE DISTURBANCE,DISTURBANCES,DISTURBANCES,4/7/2018 1:35,30XX BLOCK OF SW GRAHAM ST,F,F1,10702.2002,-122.37132,47.546944,"(47.546944, -122.37132)",SHOTS - IP/JO - INCLUDES HEARD/NO ASSAULT,WEAPONS CALLS,GUN CALLS,
30552,0.36750431,655284,1294236,13000026338,201326338,NULL,NULL,NULL,NULL,,94XX BLOCK OF 24TH AVE SW,F,F2,11400.5014,-122.363218,47.51827908,"(47.518279076, -122.36321799)",,,,
28858,0.598064021,489969,857056,12000236637,2012236637,246,"NOISE DISTURBANCE, RESIDENTIAL ",NOISE DISTURBANCE,DISTURBANCES,7/22/2012 1:14,16 AV / E PIKE ST,G,G1,7900.3001,-122.3114676,47.61410777,"(47.614107767, -122.311467581)",,,,
5175,0.708209581,1417264,1921558,17000025687,201725687,64,SHOPLIFT,THEFT,SHOPLIFTING,1/21/2017 19:33,3XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4011,-122.324615,47.708603,"(47.708603, -122.324615)",SHOPLIFT - THEFT,SHOPLIFTING,THEFT,
10407,0.424437849,1064646,1257881,11000028830,201128830,280,SUSPICIOUS PERSON,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,1/25/2011 2:14,PIKE ST / BOREN AV,D,D3,8300.2006,-122.3289145,47.61346576,"(47.613465762, -122.32891446)",SUSPICIOUS STOP - OFFICER INITIATED ONVIEW,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,1/25/2011 2:11
22344,0.731737188,609055,1934417,17000052999,201752999,281,SUSPICIOUS VEHICLE,SUSPICIOUS CIRCUMSTANCES,SUSPICIOUS CIRCUMSTANCES,2/12/2017 20:36,9XX BLOCK OF N 96 ST,N,N3,1300.3018,-122.34596,47.69872,"(47.69872, -122.34596)",TRESPASS,TRESPASS,TRESPASS,2/12/2017 20:25
21036,0.778703442,107601,126239,10000407577,2010407577,184,"NARCOTICS, OTHER",NARCOTICS COMPLAINTS,NARCOTICS COMPLAINTS,11/23/2010 18:57,3XX BLOCK OF N 82ND ST,E,E2,7500.4012,-122.3539515,47.68838902,"(47.688389017, -122.353951451)",,,,
1986,0.152441339,1439522,2061027,17000284088,2017284088,450,DRIVING WHILE UNDER INFLUENCE (DUI),TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,8/2/2017 23:54,14XX BLOCK OF 23 AV,C,C3,7700.3017,-122.3027,47.61355,"(47.61355, -122.3027)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,8/2/2017 21:07
49118,0.429013339,104770,123352,10000403457,2010403457,410,ABANDONED VEHICLE,PARKING VIOLATIONS,TRAFFIC RELATED CALLS,11/19/2010 13:06,10XX BLOCK OF 25TH AVE E,W,W2,9702.3006,-122.3003527,47.62871287,"(47.628712872, -122.300352721)",,,,
25397,0.829232912,459743,823882,12000184256,2012184256,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,6/13/2012 8:35,71XX BLOCK OF FAUNTLEROY WAY SW,W,W3,11600.6002,-122.3927071,47.52321087,"(47.523210866, -122.39270709)",,,,
38040,0.74890348,1307893,2046385,17000254234,2017254234,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,7/13/2017 4:41,26XX BLOCK OF NW 60 ST,B,B1,3200.2004,-122.39157,47.67238,"(47.67238, -122.39157)","NOISE - DISTURBANCE (PARTY, ETC)",DISTURBANCES,DISTURBANCES,7/13/2017 4:28
45070,0.861721375,662799,1304266,13000038367,201338367,250,"MISCHIEF, NUISANCE COMPLAINTS","NUISANCE, MISCHIEF COMPLAINTS","NUISANCE, MISCHIEF",2/3/2013 2:15,1XX BLOCK OF OCCIDENTAL AVE S,K,K3,9200.2005,-122.3328752,47.60130116,"(47.601301161, -122.332875212)",,,,
5616,0.020869766,859019,2213601,18000074368,201874368,201,ALACAD - RESIDENTIAL BURGLARY (FALSE),BURGLARY ALACAD (FALSE),FALSE ALACAD,3/1/2018 12:17,15XX BLOCK OF 17 AV S,R,R1,9400.5015,-122.31055,47.58921,"(47.58921, -122.31055)","ALARM - RESIDENTIAL - BURGLARY, SILENT/AUDIBLE",ALACAD,SUSPICIOUS CIRCUMSTANCES,3/1/2018 10:41
25682,0.515103788,1039715,1802386,16000281282,2016281282,245,"DISTURBANCE, OTHER",DISTURBANCES,DISTURBANCES,8/5/2016 7:46,4 AV / COLUMBIA ST,K,K1,8100.2029,-122.331604,47.60466,"(47.60466, -122.331604)","DISTURBANCE, MISCELLANEOUS/OTHER",DISTURBANCES,DISTURBANCES,
25517,0.843400792,1322671,2234203,18000113414,2018113414,161,TRESPASS,TRESPASS,TRESPASS,3/31/2018 20:27,14XX BLOCK OF NW 85 ST,J,J2,3000.2004,-122.37614,47.690613,"(47.690613, -122.37614)",TRESPASS,TRESPASS,TRESPASS,3/31/2018 16:55
46424,0.107891067,69873,87148,10000350038,2010350038,192,MISDEMEANOR WARRANT SERVICE,WARRANT CALLS,ARREST,10/6/2010 20:22,13XX BLOCK OF S SHELTON ST,R,R2,10400.7003,-122.3147708,47.55790336,"(47.557903359, -122.314770791)",,,,
16374,0.525661691,1320745,1039689,15000084178,201584178,470,PARKING VIOLATION (EXCEPT ABANDONED VEHICLES),PARKING VIOLATIONS,TRAFFIC RELATED CALLS,3/14/2015 14:11,36 AV E / E HARRISON ST,C,C3,7800.4002,-122.2871491,47.62251811,"(47.622518111, -122.287149052)",PARKING VIOLATION (EXCEPT ABANDONED CAR),TRAFFIC RELATED CALLS,PARKING VIOLATIONS,
7466,0.486482029,48408,65155,10000317943,2010317943,430,ACCIDENT INVESTIGATION,TRAFFIC RELATED CALLS,ACCIDENT INVESTIGATION,9/10/2010 21:29,42XX BLOCK OF SW HINDS ST,W,W1,9800.7003,-122.3862167,47.57317804,"(47.573178039, -122.386216692)",,,,
30164,0.897435757,1419860,2147713,17000442135,2017442135,372,PROPERTY - FOUND (FOLLOW UP TO SPD CASE),"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",11/30/2017 16:30,80XX BLOCK OF ASHWORTH AV N,J,J3,2700.4009,-122.33911,47.687824,"(47.687824, -122.33911)",PROPERTY - FOUND,"PROPERTY - MISSING, FOUND","PROPERTY - MISSING, FOUND",11/30/2017 15:37
33284,0.626382009,1440564,2125055,17000400995,2017400995,460,TRAFFIC (MOVING) VIOLATION,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,10/28/2017 22:16,15 AV S / S NEVADA ST,R,R1,10001.2013,-122.31349,47.56532,"(47.56532, -122.31349)",TRAFFIC STOP - OFFICER INITIATED ONVIEW,TRAFFIC RELATED CALLS,TRAFFIC RELATED CALLS,
7069,0.077832517,863160,1481155,15000238446,2015238446,430,MOTOR VEHICLE COLLISION,TRAFFIC RELATED CALLS,MOTOR VEHICLE COLLISION INVESTIGATION,7/12/2015 12:20,SHILSHOLE AV NW / NW DOCK PL,B,B1,4700.4013,-122.3817954,47.66396885,"(47.663968849, -122.381795448)","MOTOR VEHICLE COLLISION, UNKNOWN INJURIES",MOTOR VEHICLE COLLISION INVESTIGATION,TRAFFIC RELATED CALLS,7/12/2015 12:17
5310,0.702278244,871234,1516300,15000280908,2015280908,65,THEFT - MISCELLANEOUS,THEFT,OTHER PROPERTY,8/13/2015 14:33,120XX BLOCK OF 31 AV NE,L,L3,700.3007,-122.2952188,47.71648101,"(47.716481012, -122.295218832)",THEFT (DOES NOT INCLUDE SHOPLIFT OR SVCS),OTHER PROPERTY,THEFT,8/13/2015 12:50
